data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6326220,716,ZIM2679,2679,2007-01-17,2007,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017) Central Intelligence Organization,,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,"CIO operatives arrest civilians, interrogate and torture them",0,1572403800,ZWE
5582459,716,ZIM2677,2677,2007-01-11,2007,2,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,VOA,International,MDC officials homes stoned by supporters of ZANU-PF.,0,1563305294,ZWE
6326526,716,ZIM2676,2676,2007-01-10,2007,1,Protests,Peaceful protest,Protesters (Zimbabwe),WOZA: Women of Zimbabwe Arise; Women (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,WOZA stages peaceful demonstration over worsening conditions,0,1572403800,ZWE
5582458,716,ZIM2675,2675,2007-01-08,2007,3,Protests,Protest with intervention,Police Forces of Zimbabwe (1987-2017),,1,Protesters (Zimbabwe),WOZA: Women of Zimbabwe Arise; Women (Zimbabwe),6,16,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,All Africa,Regional,"5 WOZA members taken by police, interrogated and tortured.",0,1563305294,ZWE
6327187,716,ZIM2674,2674,2007-01-03,2007,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,Police arbitrarily arrest and assault civilians,0,1572403801,ZWE
6255448,716,ZIM2673,2673,2007-01-02,2007,1,Battles,Armed clash,Military Forces of Zimbabwe (1987-2017),,1,Military Forces of Zimbabwe (1987-2017) Presidential Security Unit,,1,11,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,BBC News,International,Presidential Guard sprayed Mugabes State House residence with bullets.,0,1572403704,ZWE
6325672,716,ZIM2672,2672,2007-01-01,2007,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,Civilian shot and killed by police as police violently disperse New Years Day revelers,1,1572403799,ZWE
6324477,716,ZIM2671,2671,2006-12-26,2006,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Hatfield,-17.8757,31.0921,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403797,ZWE
6977056,716,ZIM2670,2670,2006-12-20,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Shamva South,Chaminuka RDC,Shamva,-17.3166,31.5667,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194183,ZWE
6325475,716,ZIM2669,2669,2006-12-15,2006,1,Violence against civilians,Attack,MDC: Movement for Democratic Change Pro-Senate Militia,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,Intra-party violence,0,1572403799,ZWE
6977057,716,ZIM2668,2668,2006-12-12,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Mashonaland Central,Shamva South,Chaminuka RDC,Shamva,-17.3166,31.5667,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194183,ZWE
6324686,716,ZIM2667,2667,2006-12-12,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6326503,716,ZIM2665,2665,2006-12-12,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326269,716,ZIM2666,2666,2006-12-12,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6327553,716,ZIM2662,2662,2006-12-11,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6327489,716,ZIM2663,2663,2006-12-11,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6977449,716,ZIM2661,2661,2006-12-10,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Mashonaland West,Sanyati,Kadoma City Council,Kadoma,-18.3500,29.9167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194185,ZWE
6326081,716,ZIM2659,2659,2006-12-07,2006,1,Protests,Protest with intervention,Protesters (Zimbabwe),,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,NCA demonstartion for a new constutution,0,1572403799,ZWE
6977163,716,ZIM2660,2660,2006-12-07,2006,1,Protests,Protest with intervention,Protesters (Zimbabwe),,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Manicaland,Mutare Central,Mutare City Council,Mutare,-18.9666,32.6667,1,Zimbabwe Human Rights NGO Forum,Other,NCA demonstartion for a new constutution,0,1583194184,ZWE
6326208,716,ZIM2658,2658,2006-12-06,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326586,716,ZIM2657,2657,2006-12-05,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Budiriro,-17.8972,30.9336,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6325849,716,ZIM2656,2656,2006-12-05,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6325488,716,ZIM2655,2655,2006-12-05,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Budiriro,-17.8972,30.9336,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6326591,716,ZIM2654,2654,2006-12-03,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326592,716,ZIM2653,2653,2006-12-03,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,17,Southern Africa,Zimbabwe,Mashonaland West,Chegutu,Chegutu RDC,Mhondoro,-18.4500,30.6167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326882,716,ZIM2652,2652,2006-11-27,2006,1,Protests,Excessive force against protesters,Protesters (Zimbabwe),WOZA: Women of Zimbabwe Arise; Women (Zimbabwe),6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,"WOZA members converged peacefully to protest against the government-they were assaulted, arrested and tortured by the riot police.",0,1572403800,ZWE
6325930,716,ZIM2651,2651,2006-11-22,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare,Manyame,-17.9311,31.1036,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6324834,716,ZIM2650,2650,2006-11-14,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6325912,716,ZIM2649,2649,2006-11-11,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),ZANU-PF: Zimbabwe African National Union-Patriotic Front,1,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6326193,716,ZIM2648,2648,2006-11-09,2006,1,Protests,Excessive force against protesters,Protesters (Zimbabwe),WOZA: Women of Zimbabwe Arise; Women (Zimbabwe),6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,WOZA members demonstrated and were arrested and assaulted by riot-police. Many were tortured and 56 women required medical treatment.,0,1572403800,ZWE
6325033,716,ZIM2647,2647,2006-11-05,2006,1,Protests,Protest with intervention,Police Forces of Zimbabwe (1987-2017),,1,Protesters (Zimbabwe),NCA: National Constituent Assembly,6,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,NCA demonstartion for a new constutution,0,1572403798,ZWE
6326105,716,ZIM2646,2646,2006-11-03,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6327512,716,ZIM2645,2645,2006-10-28,2006,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Dzivaresekwa,-17.8227,30.9553,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6327426,716,ZIM2644,2644,2006-10-27,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6977215,716,ZIM2643,2643,2006-10-24,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Bindura South,Bindura Municipality,Bindura,-17.2964,31.3297,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194184,ZWE
6326186,716,ZIM2642,2642,2006-10-23,2006,1,Protests,Protest with intervention,Protesters (Zimbabwe),,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6327308,716,ZIM2638,2638,2006-10-19,2006,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6326943,716,ZIM2639,2639,2006-10-19,2006,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Tafara-Mabvuku,-17.8353,31.2111,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6327456,716,ZIM2640,2640,2006-10-19,2006,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Tafara-Mabvuku,-17.8353,31.2111,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6326213,716,ZIM2641,2641,2006-10-19,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6977004,716,ZIM2637,2637,2006-10-13,2006,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Chipinge Central,Chipinge Town Council,Chipinge,-20.2000,32.6167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194183,ZWE
6327323,716,ZIM2636,2636,2006-10-11,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6326276,716,ZIM2635,2635,2006-10-08,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Mashonaland West,Hurungwe,Hurungwe RDC,Hurungwe,-17.0000,29.3333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6977135,716,ZIM2634,2634,2006-10-05,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Mashonaland Central,Bindura South,Bindura Municipality,Bindura,-17.2964,31.3297,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194184,ZWE
6325091,716,ZIM2633,2633,2006-10-04,2006,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017) Central Intelligence Organization,,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6977155,716,ZIM2632,2632,2006-10-03,2006,1,Violence against civilians,Attack,MDC: Movement for Democratic Change Pro-Senate Militia,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland North,Lupane West,Kusile RDC,Lupane,-18.9333,27.7667,1,Zimbabwe Human Rights NGO Forum,Other,Intra-party violence,0,1583194184,ZWE
6326871,716,ZIM2631,2631,2006-09-26,2006,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Midlands,Gokwe South,Gokwe Town Council,Gokwe,-18.2166,28.9333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6325543,716,ZIM2629,2629,2006-09-23,2006,1,Protests,Excessive force against protesters,Protesters (Zimbabwe),MDC: Movement for Democratic Change,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,NCA members demonstrated for a new constitution and denounced the recent police attacks on ZCTU members-they were heavily assaulted by the riot police who arrived to disperse them.,0,1572403799,ZWE
6325056,716,ZIM2630,2630,2006-09-23,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6326321,716,ZIM2628,2628,2006-09-18,2006,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6976962,716,ZIM2627,2627,2006-09-18,2006,1,Protests,Excessive force against protesters,Protesters (Zimbabwe),MDC: Movement for Democratic Change,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Manicaland,Mutare Central,Mutare City Council,Mutare,-18.9666,32.6667,1,Zimbabwe Human Rights NGO Forum,Other,"NCA demonstration for a new constutution, riot police assaulted, arrested and tortured the participants.",0,1583194183,ZWE
6324939,716,ZIM2626,2626,2006-09-15,2006,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,17,Southern Africa,Zimbabwe,Mashonaland East,Chikomba,Chikomba RDC,Chikomba,-18.7517,30.8963,2,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6325015,716,ZIM2623,2623,2006-09-11,2006,1,Protests,Protest with intervention,Protesters (Zimbabwe),ZCTU: Zimbabwe Congress of Trade Unions,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,ZCTU demonstrated for better conditions they were arrested and assaulted-many were tortured and needed medical attention.,0,1572403798,ZWE
6327122,716,ZIM2625,2625,2006-09-11,2006,1,Protests,Protest with intervention,Protesters (Zimbabwe),ZCTU: Zimbabwe Congress of Trade Unions,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Willowvale,-17.8806,30.9744,1,Zimbabwe Human Rights NGO Forum,Other,ZCTU demonstrated for better conditions they were arrested and assaulted-many were tortured and needed medical attention.,0,1572403801,ZWE
6325378,716,ZIM2624,2624,2006-09-11,2006,1,Protests,Protest with intervention,Protesters (Zimbabwe),ZCTU: Zimbabwe Congress of Trade Unions,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,ZCTU demonstrated for better conditions they were arrested and assaulted-many were tortured and needed medical attention.,0,1572403799,ZWE
6326368,716,ZIM2622,2622,2006-09-07,2006,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
